id,idempresa,origem
175580,111641,CEF
175581,118656,CEF
175582,111642,CEF
175583,118657,CEF
175584,111642,CEF
175585,118658,CEF
175586,111645,CEF
175587,118659,CEF
175588,111649,CEF
175589,118660,CEF
175590,111653,CEF
175591,118661,CEF
175592,111654,CEF
175593,118662,CEF
175594,111656,CEF
175595,118663,CEF
175596,111659,CEF
175597,118664,CEF
175598,111662,CEF
175599,118665,CEF
175600,111664,CEF
175601,118666,CEF
175602,111666,CEF
175603,118667,CEF
175604,111668,CEF
175605,118667,CEF
175606,111670,CEF
175607,22790,CEF
175608,111672,CEF
175609,118668,CEF
175610,111675,CEF
175611,118669,CEF
175612,111677,CEF
175613,118670,CEF
175614,111679,CEF
175615,118671,CEF
175616,111708,CEF
175617,118672,CEF
175618,111735,CEF
175619,118673,CEF
175620,111737,CEF
175621,118674,CEF
175622,111741,CEF
175623,118675,CEF
175624,111744,CEF
175625,118676,CEF
175626,111747,CEF
175627,118677,CEF
175628,111752,CEF
175629,118678,CEF
175630,111755,CEF
175631,118679,CEF
175632,111758,CEF
175633,118680,CEF
175634,111760,CEF
175635,118681,CEF
175636,111763,CEF
175637,118682,CEF
175638,111763,CEF
175639,118683,CEF
175640,111766,CEF
175641,118684,CEF
175642,111771,CEF
175643,118685,CEF
175644,111772,CEF
175645,118686,CEF
175646,111774,CEF
175647,118687,CEF
175648,111777,CEF
175649,118688,CEF
175650,111780,CEF
175651,118689,CEF
175652,111783,CEF
175653,118690,CEF
175654,111783,CEF
175655,118691,CEF
175656,111786,CEF
175657,118692,CEF
175658,111798,CEF
175659,118693,CEF
175660,111807,CEF
175661,118694,CEF
175662,111809,CEF
175663,118695,CEF
175664,111811,CEF
175665,118696,CEF
175666,111811,CEF
175667,118697,CEF
175668,111813,CEF
175669,118698,CEF
175670,111815,CEF
175671,118699,CEF
175672,111817,CEF
175673,118700,CEF
175674,111818,CEF
175675,118701,CEF
175676,111818,CEF
175677,118702,CEF
175678,111821,CEF
175679,118703,CEF
175680,111823,CEF
175681,118704,CEF
175682,111824,CEF
175683,118704,CEF
175684,111824,CEF
175685,118705,CEF
175686,111827,CEF
175687,118706,CEF
175688,111829,CEF
175689,118707,CEF
175690,111830,CEF
175691,118708,CEF
175692,111830,CEF
175693,118709,CEF
175694,111834,CEF
175695,118710,CEF
175696,111836,CEF
175697,118711,CEF
175698,111839,CEF
175699,118712,CEF
175700,111839,CEF
175701,118713,CEF
175702,111843,CEF
175703,118714,CEF
175704,111846,CEF
175705,118715,CEF
175706,111847,CEF
175707,118716,CEF
175708,111850,CEF
175709,118717,CEF
175710,111853,CEF
175711,118718,CEF
175712,111857,CEF
175713,118719,CEF
175714,111860,CEF
175715,101789,CEF
175716,111863,CEF
175717,118720,CEF
175718,111867,CEF
175719,118721,CEF
175720,111870,CEF
175721,118722,CEF
175722,111873,CEF
175723,118723,CEF
175724,111877,CEF
175725,118724,CEF
175726,111881,CEF
175727,118725,CEF
175728,111883,CEF
175729,118726,CEF
175730,111886,CEF
175731,118727,CEF
175732,111889,CEF
175733,118728,CEF
175734,111894,CEF
175735,118729,CEF
175736,111902,CEF
175737,118730,CEF
175738,111905,CEF
175739,118731,CEF
175740,111906,CEF
175741,118732,CEF
175742,111911,CEF
175743,118733,CEF
175744,111915,CEF
175745,118734,CEF
175746,111919,CEF
175747,118735,CEF
175748,111922,CEF
175749,118736,CEF
175750,111922,CEF
175751,91926,CEF
175752,111924,CEF
175753,118737,CEF
175754,111931,CEF
175755,118738,CEF
175756,111937,CEF
175757,118739,CEF
175758,111938,CEF
175759,118740,CEF
175760,111941,CEF
175761,118741,CEF
175762,111943,CEF
175763,118742,CEF
175764,111944,CEF
175765,118743,CEF
175766,111949,CEF
175767,118744,CEF
175768,111952,CEF
175769,118745,CEF
175770,111954,CEF
175771,118746,CEF
175772,111956,CEF
175773,118747,CEF
175774,111958,CEF
175775,118748,CEF
175776,111960,CEF
175777,118749,CEF
175778,111960,CEF
175779,118750,CEF
175780,111963,CEF
175781,118751,CEF
175782,111965,CEF
175783,118752,CEF
175784,111967,CEF
175785,118753,CEF
175786,111968,CEF
175787,118754,CEF
175788,111969,CEF
175789,118755,CEF
175790,111971,CEF
175791,118756,CEF
175792,111973,CEF
175793,118757,CEF
175794,111974,CEF
175795,118758,CEF
175796,111976,CEF
175797,118759,CEF
175798,111978,CEF
175799,118760,CEF
175800,111980,CEF
175801,118761,CEF
175802,111982,CEF
175803,118762,CEF
175804,111983,CEF
175805,118763,CEF
175806,111984,CEF
175807,118764,CEF
175808,111986,CEF
175809,118765,CEF
175810,111987,CEF
175811,118766,CEF
175812,111988,CEF
175813,118767,CEF
175814,111990,CEF
175815,118768,CEF
175816,111993,CEF
175817,118769,CEF
175818,111995,CEF
175819,118770,CEF
175820,111996,CEF
175821,118771,CEF
175822,111998,CEF
175823,118772,CEF
175824,111999,CEF
175825,118773,CEF
175826,112000,CEF
175827,118774,CEF
175828,112002,CEF
175829,118774,CEF
175830,112005,CEF
175831,118775,CEF
175832,112007,CEF
175833,118775,CEF
175834,112010,CEF
175835,118776,CEF
175836,112013,CEF
175837,118777,CEF
175838,112014,CEF
175839,118778,CEF
175840,112017,CEF
175841,118779,CEF
175842,112019,CEF
175843,118780,CEF
175844,112019,CEF
175845,118781,CEF
175846,112021,CEF
175847,118782,CEF
175848,112021,CEF
175849,34801,CEF
175850,112024,CEF
175851,118783,CEF
175852,112025,CEF
175853,101819,CEF
175854,112026,CEF
175855,118784,CEF
175856,112028,CEF
175857,118785,CEF
175858,112029,CEF
175859,118786,CEF
175860,112031,CEF
175861,118787,CEF
175862,112034,CEF
175863,118787,CEF
175864,112038,CEF
175865,118787,CEF
175866,112039,CEF
175867,118787,CEF
175868,112040,CEF
175869,118788,CEF
175870,112041,CEF
175871,118788,CEF
175872,112044,CEF
175873,118788,CEF
175874,112046,CEF
175875,118788,CEF
175876,112048,CEF
175877,118789,CEF
175878,112050,CEF
175879,118790,CEF
175880,112051,CEF
175881,118791,CEF
175882,112052,CEF
175883,118792,CEF
175884,112055,CEF
175885,118793,CEF
175886,112056,CEF
175887,118793,CEF
175888,112057,CEF
175889,118793,CEF
175890,112059,CEF
175891,118793,CEF
175892,112062,CEF
175893,118671,CEF
175894,112064,CEF
175895,118794,CEF
175896,112065,CEF
175897,118795,CEF
175898,112068,CEF
175899,118796,CEF
175900,112069,CEF
175901,118797,CEF
175902,112071,CEF
175903,118798,CEF
175904,112072,CEF
175905,118799,CEF
175906,112074,CEF
175907,118800,CEF
175908,112075,CEF
175909,118801,CEF
175910,112076,CEF
175911,118802,CEF
175912,112078,CEF
175913,118730,CEF
175914,112081,CEF
175915,118803,CEF
175916,112083,CEF
175917,118804,CEF
175918,112085,CEF
175919,118805,CEF
175920,112088,CEF
175921,118806,CEF
175922,112089,CEF
175923,118807,CEF
175924,112091,CEF
175925,118808,CEF
175926,112093,CEF
175927,118809,CEF
175928,112095,CEF
175929,118810,CEF
175930,112097,CEF
175931,118811,CEF
175932,112099,CEF
175933,118811,CEF
175934,112101,CEF
175935,118811,CEF
175936,112101,CEF
175937,118811,CEF
175938,112102,CEF
175939,118812,CEF
175940,112104,CEF
175941,118813,CEF
175942,112106,CEF
175943,118814,CEF
175944,112108,CEF
175945,118815,CEF
175946,112110,CEF
175947,118816,CEF
175948,112112,CEF
175949,118817,CEF
175950,112114,CEF
175951,101838,CEF
175952,112117,CEF
175953,101841,CEF
175954,112118,CEF
175955,118818,CEF
175956,112119,CEF
175957,118819,CEF
175958,112119,CEF
175959,118820,CEF
175960,112122,CEF
175961,118821,CEF
175962,112124,CEF
175963,118822,CEF
175964,112126,CEF
175965,118823,CEF
175966,112129,CEF
175967,118824,CEF
175968,112131,CEF
175969,118825,CEF
175970,112132,CEF
175971,118825,CEF
175972,112133,CEF
175973,118826,CEF
175974,112135,CEF
175975,118827,CEF
175976,112138,CEF
175977,22798,CEF
175978,112139,CEF
175979,118828,CEF
175980,112140,CEF
175981,118829,CEF
175982,112143,CEF
175983,118830,CEF
175984,112144,CEF
175985,118831,CEF
175986,112146,CEF
175987,118832,CEF
175988,112148,CEF
175989,118833,CEF
175990,112150,CEF
175991,118834,CEF
175992,112150,CEF
175993,118835,CEF
175994,112152,CEF
175995,118836,CEF
175996,112154,CEF
175997,118837,CEF
175998,112158,CEF
175999,118838,CEF
176000,112161,CEF
176001,118839,CEF
176002,112161,CEF
176003,118840,CEF
176004,112162,CEF
176005,118841,CEF
176006,112164,CEF
176007,118842,CEF
176008,112166,CEF
176009,118843,CEF
176010,112167,CEF
176011,118844,CEF
176012,112169,CEF
176013,118845,CEF
176014,112172,CEF
176015,118846,CEF
176016,112175,CEF
176017,118847,CEF
176018,112177,CEF
176019,118848,CEF
176020,112180,CEF
176021,118849,CEF
176022,112182,CEF
176023,118850,CEF
176024,112182,CEF
176025,118851,CEF
176026,112184,CEF
176027,118852,CEF
176028,112188,CEF
176029,118853,CEF
176030,112188,CEF
176031,118854,CEF
176032,112191,CEF
176033,118855,CEF
176034,112191,CEF
176035,118856,CEF
176036,112193,CEF
176037,118857,CEF
176038,112195,CEF
176039,118858,CEF
176040,112198,CEF
176041,118859,CEF
176042,112201,CEF
176043,118860,CEF
176044,112203,CEF
176045,118861,CEF
176046,112204,CEF
176047,118862,CEF
176048,112206,CEF
176049,118863,CEF
176050,112208,CEF
176051,118864,CEF
176052,112210,CEF
176053,118865,CEF
176054,112211,CEF
176055,118866,CEF
176056,112213,CEF
176057,118867,CEF
176058,112215,CEF
176059,118868,CEF
176060,112218,CEF
176061,118869,CEF
176062,112220,CEF
176063,118870,CEF
176064,112221,CEF
176065,118871,CEF
176066,112224,CEF
176067,118872,CEF
176068,112226,CEF
176069,118873,CEF
176070,112226,CEF
176071,118874,CEF
176072,112228,CEF
176073,118875,CEF
176074,112231,CEF
176075,118876,CEF
176076,112233,CEF
176077,118876,CEF
176078,112234,CEF
176079,40398,CEF
176080,112237,CEF
176081,118877,CEF
176082,112238,CEF
176083,118878,CEF
176084,112239,CEF
176085,118879,CEF
176086,112239,CEF
176087,118880,CEF
176088,112240,CEF
176089,118881,CEF
176090,112241,CEF
176091,118882,CEF
176092,112243,CEF
176093,118883,CEF
176094,112247,CEF
176095,118884,CEF
176096,112249,CEF
176097,118884,CEF
176098,112251,CEF
176099,118885,CEF
176100,112252,CEF
176101,118886,CEF
176102,112254,CEF
176103,118887,CEF
176104,112256,CEF
176105,118887,CEF
176106,112258,CEF
176107,118888,CEF
176108,112259,CEF
176109,118889,CEF
176110,112261,CEF
176111,118890,CEF
176112,112262,CEF
176113,118891,CEF
176114,112264,CEF
176115,118892,CEF
176116,112265,CEF
176117,118893,CEF
176118,112268,CEF
176119,118894,CEF
176120,112268,CEF
176121,118895,CEF
176122,112269,CEF
176123,118895,CEF
176124,112271,CEF
176125,118896,CEF
176126,112273,CEF
176127,118897,CEF
176128,112275,CEF
176129,118898,CEF
176130,112277,CEF
176131,118899,CEF
176132,112279,CEF
176133,118900,CEF
176134,112282,CEF
176135,118901,CEF
176136,112285,CEF
176137,118902,CEF
176138,112286,CEF
176139,118903,CEF
176140,112288,CEF
176141,118904,CEF
176142,112293,CEF
176143,118905,CEF
176144,112293,CEF
176145,118906,CEF
176146,112295,CEF
176147,118907,CEF
176148,112296,CEF
176149,118908,CEF
176150,112301,CEF
176151,118909,CEF
176152,112304,CEF
176153,118910,CEF
176154,112305,CEF
176155,118911,CEF
176156,112307,CEF
176157,118912,CEF
176158,112309,CEF
176159,118913,CEF
176160,112312,CEF
176161,118914,CEF
176162,112312,CEF
176163,118915,CEF
176164,112314,CEF
176165,118916,CEF
176166,112317,CEF
176167,118917,CEF
176168,112318,CEF
176169,118918,CEF
176170,112320,CEF
176171,118919,CEF
176172,112320,CEF
176173,118920,CEF
176174,112323,CEF
176175,118921,CEF
176176,112324,CEF
176177,118922,CEF
176178,112325,CEF
176179,118923,CEF
176180,112327,CEF
176181,118924,CEF
176182,112327,CEF
176183,118925,CEF
176184,112329,CEF
176185,118926,CEF
176186,112331,CEF
176187,118927,CEF
176188,112333,CEF
176189,118928,CEF
176190,112333,CEF
176191,118929,CEF
176192,112335,CEF
176193,118930,CEF
176194,112336,CEF
176195,118931,CEF
176196,112339,CEF
176197,118932,CEF
176198,112340,CEF
176199,118932,CEF
176200,112342,CEF
176201,34803,CEF
176202,112344,CEF
176203,118933,CEF
176204,112347,CEF
176205,118934,CEF
176206,112347,CEF
176207,118935,CEF
176208,112348,CEF
176209,118936,CEF
176210,112350,CEF
176211,118937,CEF
176212,112353,CEF
176213,118938,CEF
176214,112355,CEF
176215,118939,CEF
176216,112358,CEF
176217,118940,CEF
176218,112360,CEF
176219,118941,CEF
176220,112362,CEF
176221,118942,CEF
176222,112365,CEF
176223,118943,CEF
176224,112366,CEF
176225,118944,CEF
176226,112367,CEF
176227,118945,CEF
176228,112369,CEF
176229,118946,CEF
176230,112373,CEF
176231,118947,CEF
176232,112374,CEF
176233,118948,CEF
176234,112374,CEF
176235,118949,CEF
176236,112376,CEF
176237,118950,CEF
176238,112377,CEF
176239,118951,CEF
176240,112383,CEF
176241,118952,CEF
176242,112385,CEF
176243,118953,CEF
176244,112387,CEF
176245,118954,CEF
176246,112388,CEF
176247,118955,CEF
176248,112390,CEF
176249,118956,CEF
176250,112392,CEF
176251,118957,CEF
176252,112393,CEF
176253,118958,CEF
176254,112396,CEF
176255,118959,CEF
176256,112398,CEF
176257,118960,CEF
176258,112400,CEF
176259,118961,CEF
176260,112401,CEF
176261,118962,CEF
176262,112403,CEF
176263,118963,CEF
176264,112404,CEF
176265,118964,CEF
176266,112409,CEF
176267,118965,CEF
176268,112411,CEF
176269,118965,CEF
176270,112413,CEF
176271,118966,CEF
176272,112415,CEF
176273,118967,CEF
176274,112417,CEF
176275,118967,CEF
176276,112420,CEF
176277,5252,CEF
176278,112422,CEF
176279,118968,CEF
176280,112423,CEF
176281,118969,CEF
176282,112426,CEF
176283,118970,CEF
176284,112428,CEF
176285,118971,CEF
176286,112433,CEF
176287,5263,CEF
176288,112435,CEF
176289,118972,CEF
176290,112436,CEF
176291,118973,CEF
176292,112438,CEF
176293,118974,CEF
176294,112441,CEF
176295,118975,CEF
176296,112442,CEF
176297,118976,CEF
176298,112445,CEF
176299,118977,CEF
176300,112448,CEF
176301,118978,CEF
176302,112449,CEF
176303,101950,CEF
176304,112450,CEF
176305,118979,CEF
176306,112452,CEF
176307,118980,CEF
176308,112454,CEF
176309,118981,CEF
176310,112456,CEF
176311,118982,CEF
176312,112458,CEF
176313,118983,CEF
176314,112461,CEF
176315,118984,CEF
176316,112463,CEF
176317,118985,CEF
176318,112465,CEF
176319,118986,CEF
176320,112466,CEF
176321,118987,CEF
176322,112468,CEF
176323,118988,CEF
176324,112470,CEF
176325,118989,CEF
176326,112472,CEF
176327,118990,CEF
176328,112473,CEF
176329,118991,CEF
176330,112474,CEF
176331,118991,CEF
176332,112476,CEF
176333,118992,CEF
176334,112477,CEF
176335,40412,CEF
176336,112479,CEF
176337,5258,CEF
176338,112480,CEF
176339,118993,CEF
176340,112482,CEF
176341,118994,CEF
176342,112484,CEF
176343,118995,CEF
176344,112487,CEF
176345,118996,CEF
176346,112490,CEF
176347,118997,CEF
176348,112492,CEF
176349,118998,CEF
176350,112494,CEF
176351,118999,CEF
176352,112495,CEF
176353,119000,CEF
176354,112497,CEF
176355,119001,CEF
176356,112499,CEF
176357,119002,CEF
176358,112501,CEF
176359,119003,CEF
176360,112503,CEF
176361,119004,CEF
176362,112504,CEF
176363,119005,CEF
176364,112504,CEF
176365,119006,CEF
176366,112506,CEF
176367,119007,CEF
176368,112507,CEF
176369,119008,CEF
176370,112511,CEF
176371,119009,CEF
176372,112513,CEF
176373,119010,CEF
176374,112513,CEF
176375,119011,CEF
176376,112514,CEF
176377,119012,CEF
176378,112514,CEF
176379,119013,CEF
176380,112516,CEF
176381,119014,CEF
176382,112523,CEF
176383,119015,CEF
176384,112525,CEF
176385,119016,CEF
176386,112527,CEF
176387,101986,CEF
176388,112529,CEF
176389,119017,CEF
176390,112531,CEF
176391,119018,CEF
176392,112533,CEF
176393,119019,CEF
176394,112535,CEF
176395,119020,CEF
176396,112537,CEF
176397,119021,CEF
176398,112539,CEF
176399,119022,CEF
176400,112542,CEF
176401,119023,CEF
176402,112544,CEF
176403,119024,CEF
176404,112546,CEF
176405,119025,CEF
176406,112547,CEF
176407,119026,CEF
176408,112549,CEF
176409,119027,CEF
176410,112552,CEF
176411,119028,CEF
176412,112552,CEF
176413,119028,CEF
176414,112554,CEF
176415,119028,CEF
176416,112556,CEF
176417,119028,CEF
176418,112558,CEF
176419,119029,CEF
176420,112559,CEF
176421,118903,CEF
176422,112562,CEF
176423,119030,CEF
176424,112564,CEF
176425,119031,CEF
176426,112566,CEF
176427,119032,CEF
176428,112568,CEF
176429,119033,CEF
176430,112568,CEF
176431,119033,CEF
176432,112571,CEF
176433,119033,CEF
176434,112573,CEF
176435,119033,CEF
176436,112576,CEF
176437,119034,CEF
176438,112580,CEF
176439,119035,CEF
176440,112582,CEF
176441,119036,CEF
176442,112585,CEF
176443,119037,CEF
176444,112587,CEF
176445,119038,CEF
176446,112588,CEF
176447,119039,CEF
176448,112591,CEF
176449,42061,CEF
176450,112593,CEF
176451,119040,CEF
176452,112596,CEF
176453,119041,CEF
176454,112598,CEF
176455,119042,CEF
176456,112600,CEF
176457,119043,CEF
176458,112602,CEF
176459,119044,CEF
176460,112605,CEF
176461,119045,CEF
176462,112607,CEF
176463,119046,CEF
176464,112609,CEF
176465,119047,CEF
176466,112611,CEF
176467,119048,CEF
176468,112613,CEF
176469,119049,CEF
176470,112615,CEF
176471,119050,CEF
176472,112617,CEF
176473,119051,CEF
176474,112619,CEF
176475,119052,CEF
176476,112621,CEF
176477,119053,CEF
176478,112622,CEF
176479,119054,CEF
176480,112623,CEF
176481,119055,CEF
176482,112625,CEF
176483,119056,CEF
176484,112627,CEF
176485,119057,CEF
176486,112632,CEF
176487,119058,CEF
176488,112637,CEF
176489,119059,CEF
176490,112639,CEF
176491,119060,CEF
176492,112640,CEF
176493,119061,CEF
176494,112643,CEF
176495,119062,CEF
176496,112644,CEF
176497,119063,CEF
176498,112645,CEF
176499,119064,CEF
176500,112647,CEF
176501,119065,CEF
176502,112649,CEF
176503,119066,CEF
176504,112651,CEF
176505,119067,CEF
176506,103880,CEF
176507,119068,CEF
176508,112654,CEF
176509,119069,CEF
176510,112655,CEF
176511,119070,CEF
176512,112657,CEF
176513,119071,CEF
176514,112659,CEF
176515,119072,CEF
176516,112659,CEF
176517,119073,CEF
176518,112662,CEF
176519,53016,CEF
176520,112665,CEF
176521,119074,CEF
176522,112668,CEF
176523,119075,CEF
176524,112670,CEF
176525,119076,CEF
176526,112671,CEF
176527,119077,CEF
176528,112673,CEF
176529,119078,CEF
176530,112675,CEF
176531,119079,CEF
176532,112677,CEF
176533,119080,CEF
176534,112679,CEF
176535,119081,CEF
176536,112681,CEF
176537,119082,CEF
176538,112682,CEF
176539,119083,CEF
176540,112684,CEF
176541,119084,CEF
176542,112687,CEF
176543,119085,CEF
176544,112688,CEF
176545,119086,CEF
176546,112690,CEF
176547,119087,CEF
176548,112692,CEF
176549,119088,CEF
176550,112694,CEF
176551,119089,CEF
176552,112695,CEF
176553,119090,CEF
176554,112698,CEF
176555,119091,CEF
176556,112700,CEF
176557,119092,CEF
176558,112702,CEF
176559,119093,CEF
176560,112704,CEF
176561,119094,CEF
176562,112706,CEF
176563,119095,CEF
176564,112711,CEF
176565,119096,CEF
176566,112713,CEF
176567,119097,CEF
176568,112714,CEF
176569,119098,CEF
176570,112722,CEF
176571,119099,CEF
176572,112724,CEF
176573,119100,CEF
176574,112726,CEF
176575,119101,CEF
176576,112727,CEF
176577,119102,CEF
176578,112729,CEF
176579,119103,CEF
176580,112731,CEF
176581,119104,CEF
176582,112733,CEF
176583,119105,CEF
176584,112734,CEF
176585,119106,CEF
176586,112736,CEF
176587,119107,CEF
176588,112738,CEF
176589,119107,CEF
176590,112739,CEF
176591,119108,CEF
176592,112742,CEF
176593,119109,CEF
176594,112746,CEF
176595,119110,CEF
176596,112748,CEF
176597,119111,CEF
176598,112750,CEF
176599,119112,CEF
176600,112752,CEF
176601,119113,CEF
176602,112753,CEF
176603,119114,CEF
176604,112760,CEF
176605,119115,CEF
176606,112762,CEF
176607,119116,CEF
176608,112765,CEF
176609,119117,CEF
176610,112767,CEF
176611,119118,CEF
176612,112769,CEF
176613,119119,CEF
176614,112771,CEF
176615,119120,CEF
176616,112773,CEF
176617,119121,CEF
176618,112775,CEF
176619,119122,CEF
176620,112778,CEF
176621,119123,CEF
176622,112780,CEF
176623,119124,CEF
176624,112784,CEF
176625,119125,CEF
176626,112786,CEF
176627,119126,CEF
176628,112789,CEF
176629,119127,CEF
176630,112792,CEF
176631,119128,CEF
176632,112793,CEF
176633,119129,CEF
176634,112794,CEF
176635,119130,CEF
176636,112795,CEF
176637,119131,CEF
176638,112797,CEF
176639,119132,CEF
176640,112800,CEF
176641,119133,CEF
176642,112802,CEF
176643,119134,CEF
176644,112803,CEF
176645,119134,CEF
176646,112805,CEF
176647,119135,CEF
176648,112809,CEF
176649,119136,CEF
176650,112811,CEF
176651,119137,CEF
176652,112815,CEF
176653,119138,CEF
176654,112817,CEF
176655,119139,CEF
176656,112818,CEF
176657,119140,CEF
176658,112821,CEF
176659,119141,CEF
176660,112822,CEF
176661,119142,CEF
176662,112824,CEF
176663,119143,CEF
176664,112826,CEF
176665,119144,CEF
176666,112827,CEF
176667,119145,CEF
176668,112830,CEF
176669,119146,CEF
176670,112832,CEF
176671,119147,CEF
176672,112834,CEF
176673,119148,CEF
176674,112836,CEF
176675,119149,CEF
176676,112838,CEF
176677,119150,CEF
176678,112839,CEF
176679,119151,CEF
176680,112840,CEF
176681,41808,CEF
176682,112842,CEF
