idcidade,idbairro,nmbairro,flincluido
9668,25901,JARDIM MARIA RITA, 
9668,25902,JARDIM MARIA SAMPAIO, 
9668,25903,JARDIM MARIA VIRGINIA, 
9668,25904,JARDIM MARIANE, 
9668,25905,JARDIM MARILDA, 
9668,25906,JARDIM MARILIA, 
9668,25907,JARDIM MARILIZA, 
9668,25908,JARDIM MARILU, 
9668,25909,JARDIM MARINA, 
9668,25910,JARDIM MARINGA, 
9668,25911,JARDIM MARISA, 
9668,25912,JARDIM MARISTELA, 
9668,25913,JARDIM MARPU, 
9668,25914,JARDIM MARQUESA, 
9668,25915,JARDIM MARTHA, 
9668,25916,JARDIM MARTINI, 
9668,25917,JARDIM MARTINICA, 
9668,25918,JARDIM MARTINS SILVA, 
9668,25919,JARDIM MASCARENHAS, 
9668,25920,JARDIM MATARAZZO, 
9668,25921,JARDIM MAZZA, 
9668,25922,JARDIM MELIUNAS, 
9668,25923,JARDIM MELO, 
9668,25924,JARDIM MIKAIL, 
9668,25925,JARDIM MIMAR, 
9668,25926,JARDIM MIRAGAIA, 
9668,25927,JARDIM MIRANTE, 
9668,25928,JARDIM MIRIAM, 
9668,25929,JARDIM MITSUTANI, 
9668,25930,JARDIM MODELO, 
9668,25931,JARDIM MONICA, 
9668,25932,JARDIM MONJOLO, 
9668,25933,JARDIM MONTE ALEGRE, 
9668,25934,JARDIM MONTE AZUL, 
9668,25935,JARDIM MONTE BELO, 
9668,25936,JARDIM MONTE KEMEL, 
9668,25937,JARDIM MORAIS PRADO, 
9668,25938,JARDIM MORENO, 
9668,25939,JARDIM MORGANTI, 
9668,25940,JARDIM MORRO VERDE, 
9668,25941,JARDIM MORUMBI, 
9668,25942,JARDIM MUTINGA, 
9668,25943,JARDIM MYRNA, 
9668,25944,JARDIM NADIR, 
9668,25945,JARDIM NAGIB SALEM, 
9668,25946,JARDIM NAIR, 
9668,25947,JARDIM NAKAMURA, 
9668,25948,JARDIM NAMBA, 
9668,25949,JARDIM NARDINI, 
9668,25950,JARDIM NASTARI, 
9668,25951,JARDIM NATAL, 
9668,25952,JARDIM NAUFAL, 
9668,25953,JARDIM NAZARETH, 
9668,25954,JARDIM NEIDE, 
9668,25955,JARDIM NEILA, 
9668,25956,JARDIM NELIA, 
9668,25957,JARDIM NELIA I, 
9668,25958,JARDIM NELIA II, 
9668,25959,JARDIM NELIA III, 
9668,25960,JARDIM NELIA IV, 
9668,25962,JARDIM NELLY, 
9668,25963,JARDIM NICE, 
9668,25964,JARDIM NITEROI, 
9668,25965,JARDIM NIZIA, 
9668,25966,JARDIM NOEMIA, 
9668,25967,JARDIM NORDESTE, 
9668,25968,JARDIM NORMA, 
9668,25969,JARDIM NORONHA, 
9668,25970,JARDIM NOSSA SENHORA DO CARMO, 
9668,25971,JARDIM NOSSO LAR, 
9668,25972,JARDIM NOVA BRASILIA, 
9668,25973,JARDIM NOVA COLONIA, 
9668,25974,JARDIM NOVA GERMANIA, 
9668,25975,JARDIM NOVA GUAIANAZES, 
9668,25976,JARDIM NOVA TEREZA, 
9668,25977,JARDIM NOVE DE JULHO, 
9668,25978,JARDIM NOVO CARRAO, 
9668,25979,JARDIM NOVO HORIZONTE, 
9668,25980,JARDIM NOVO MUNDO, 
9668,25981,JARDIM NOVO PARELHEIROS, 
9668,25982,JARDIM NOVO SANTO AMARO, 
9668,25983,JARDIM NOVO TABOAO, 
9668,25984,JARDIM ODETE, 
9668,25985,JARDIM OLINDA, 
9668,25986,JARDIM OLYMPIA, 
9668,25987,JARDIM ONDINA, 
9668,25988,JARDIM ORBAM, 
9668,25989,JARDIM ORIENTAL, 
9668,25990,JARDIM ORION, 
9668,25991,JARDIM ORLY, 
9668,25992,JARDIM ORMENDINA, 
9668,25993,JARDIM OUTONO, 
9668,25994,JARDIM PALMARES (ZONA SUL), 
9668,25995,JARDIM PANORAMA, 
9668,25996,JARDIM PANORAMA D OESTE, 
9668,25997,JARDIM PAQUETA, 
9668,25998,JARDIM PARA, 
9668,25999,JARDIM PARAGUACU, 
9668,26000,JARDIM PARIS, 
9668,26001,JARDIM PARQUE MORUMBI, 
9668,26002,JARDIM PATENTE, 
9668,26003,JARDIM PATENTE NOVO, 
9668,26004,JARDIM PAULICEIA, 
9668,26005,JARDIM PAULISTA, 
9668,26006,JARDIM PAULISTANO, 
9668,26007,JARDIM PAULO AFONSO, 
9668,26008,JARDIM PAULO BORBA, 
9668,26009,JARDIM PAULO VI, 
9668,26010,JARDIM PEDRA BRANCA, 
9668,26011,JARDIM PEDREIRA, 
9668,26012,JARDIM PEDRO JOSE NUNES, 
9668,26013,JARDIM PENHA, 
9668,26014,JARDIM PEREIRA LEITE, 
9668,26015,JARDIM PERI, 
9668,26016,JARDIM PERI NOVO, 
9668,26017,JARDIM PERI PERI, 
9668,26018,JARDIM PERUS, 
9668,26019,JARDIM PETISCO, 
9668,26020,JARDIM PETROPOLIS, 
9668,26021,JARDIM PICOLO, 
9668,26022,JARDIM PINHEIROS, 
9668,26023,JARDIM PIQUERI, 
9668,26024,JARDIM PIQUEROBY, 
9668,26025,JARDIM PIRACEMA, 
9668,26026,JARDIM PIRACUAMA, 
9668,26027,JARDIM PIRAJUSSARA, 
9668,26028,JARDIM PIRATININGA, 
9668,26029,JARDIM PIRITUBA, 
9668,26030,JARDIM PLANALTO, 
9668,26031,JARDIM PONGILUTTI, 
9668,26032,JARDIM PONTE RASA, 
9668,26033,JARDIM POPULAR, 
9668,26034,JARDIM PORTEIRA GRANDE, 
9668,26035,JARDIM POUSO ALEGRE, 
9668,26037,JARDIM PRESIDENTE, 
9668,26038,JARDIM PREVIDENCIA, 
9668,26039,JARDIM PRIMAVERA, 
9668,26040,JARDIM PRINCESA, 
9668,26041,JARDIM PROGRESSO, 
9668,26042,JARDIM PROMISSAO, 
9668,26043,JARDIM PRUDENCIA, 
9668,26044,JARDIM QUARTO CENTENARIO, 
9668,26045,JARDIM QUISISANA, 
9668,26046,JARDIM RAMALA, 
9668,26047,JARDIM RAPOSO TAVARES, 
9668,26048,JARDIM REAL, 
9668,26049,JARDIM RECANTO DO SOL, 
9668,26050,JARDIM RECORD, 
9668,26051,JARDIM RECREIO, 
9668,26052,JARDIM REDENCAO, 
9668,26053,JARDIM REDIL, 
9668,26054,JARDIM REGINA, 
9668,26056,JARDIM REGIS, 
9668,26057,JARDIM REIMBERG, 
9668,26058,JARDIM REMO, 
9668,26059,JARDIM REPRESA, 
9668,26060,JARDIM REPUBLICA, 
9668,26061,JARDIM RICARDO, 
9668,26062,JARDIM RINCAO, 
9668,26063,JARDIM RIO BONITO, 
9668,26064,JARDIM RIO DOURO, 
9668,26065,JARDIM RIO PEQUENO, 
9668,26066,JARDIM RIVIERA, 
9668,26067,JARDIM RIZZO, 
9668,26068,JARDIM ROBRU, 
9668,26069,JARDIM RODOLFO PIRANI, 
9668,26070,JARDIM ROMANO, 
9668,26071,JARDIM RONI, 
9668,26072,JARDIM ROSA MARIA, 
9668,26073,JARDIM ROSALINA, 
9668,26074,JARDIM ROSANA, 
9668,26075,JARDIM ROSELI, 
9668,26076,JARDIM ROSIDER, 
9668,26077,JARDIM ROSINA, 
9668,26078,JARDIM ROSSIN, 
9668,26079,JARDIM RUBILENE, 
9668,26080,JARDIM RUBIO, 
9668,26081,JARDIM RUSSO, 
9668,26082,JARDIM RUTH, 
9668,26083,JARDIM S KEMEL, 
9668,26084,JARDIM SABARA, 
9668,26085,JARDIM SABIA DO ITAIM, 
9668,26086,JARDIM SAGRADO CORACAO, 
9668,26087,JARDIM SAMAMBAIA, 
9668,26088,JARDIM SAMARA, 
9668,26089,JARDIM SAMAS, 
9668,26090,JARDIM SANDRA, 
9668,26092,JARDIM SANTA ADELIA, 
9668,26093,JARDIM SANTA BARBARA, 
9668,26094,JARDIM SANTA BRANCA, 
9668,26095,JARDIM SANTA CECILIA, 
9668,26096,JARDIM SANTA CRUZ, 
9668,26097,JARDIM SANTA EDWIGES, 
9668,26098,JARDIM SANTA EFIGENIA, 
9668,26099,JARDIM SANTA EMILIA, 
9668,26100,JARDIM SANTA ETELVINA, 
9668,26101,JARDIM SANTA FE (ZONA SUL), 
9668,26102,JARDIM SANTA FILOMENA, 
9668,26103,JARDIM SANTA FRANCISCA CABRINI, 
9668,26104,JARDIM SANTA GERTRUDES, 
9668,26105,JARDIM SANTA HELENA, 
9668,26106,JARDIM SANTA INES, 
9668,26107,JARDIM SANTA JOSEFINA, 
9668,26108,JARDIM SANTA LUCRECIA, 
9668,26109,JARDIM SANTA LUISA, 
9668,26110,JARDIM SANTA MARCELINA, 
9668,26111,JARDIM SANTA MARGARIDA, 
9668,26112,JARDIM SANTA MARIA, 
9668,26113,JARDIM SANTA MONICA, 
9668,26114,JARDIM SANTA RITA, 
9668,26115,JARDIM SANTA TEREZINHA (ZONA LESTE), 
9668,26116,JARDIM SANTA TEREZA, 
9668,26117,JARDIM SANTA TEREZINHA, 
9668,26118,JARDIM SANTA ZELIA, 
9668,26119,JARDIM SANTANA, 
9668,26120,JARDIM SANTO ALBERTO, 
9668,26121,JARDIM SANTO AMARO, 
9668,26122,JARDIM SANTO ANDRE, 
9668,26123,JARDIM SANTO ANTONINHO, 
9668,26124,JARDIM SANTO ANTONIO, 
9668,26125,JARDIM SANTO ELIAS, 
9668,26126,JARDIM SANTO ONOFRE, 
9668,26127,JARDIM SANTOS DUMONT, 
9668,26128,JARDIM SAO BENEDITO, 
9668,26129,JARDIM SAO BENTO, 
9668,26130,JARDIM SAO BENTO NOVO, 
9668,26131,JARDIM SAO BERNARDO, 
9668,26132,JARDIM SAO CARLOS (ZONA LESTE), 
9668,26133,JARDIM SAO CRISTOVAO, 
9668,26134,JARDIM SAO DOMINGOS, 
9668,26135,JARDIM SAO FRANCISCO, 
9668,26136,JARDIM SAO FRANCISCO DE ASSIS, 
9668,26137,JARDIM SAO GABRIEL, 
9668,26138,JARDIM SAO GONCALO, 
9668,26139,JARDIM SAO JANUARIO, 
9668,26140,JARDIM SAO JOAO, 
9668,26141,JARDIM SAO JOAQUIM, 
9668,26142,JARDIM SAO JORGE, 
9668,26143,JARDIM SAO JOSE, 
9668,26144,JARDIM SAO JUDAS TADEU, 
9668,26145,JARDIM SAO LOURENCO, 
9668,26146,JARDIM SAO LUIS (ZONA OESTE), 
9668,26147,JARDIM SAO MANOEL, 
9668,26148,JARDIM SAO MARTINHO, 
9668,26149,JARDIM SAO MATEUS, 
9668,26150,JARDIM SAO MIGUEL, 
9668,26151,JARDIM SAO NICOLAU, 
9668,26152,JARDIM SAO PAULO, 
9668,26153,JARDIM SAO PEDRO, 
9668,26154,JARDIM SAO RAFAEL, 
9668,26155,JARDIM SAO REMO, 
9668,26156,JARDIM SAO RICARDO, 
9668,26157,JARDIM SAO ROBERTO, 
9668,26158,JARDIM SAO ROQUE, 
9668,26159,JARDIM SAO SAVERIO, 
9668,26160,JARDIM SAO SEBASTIAO, 
9668,26161,JARDIM SAO SILVESTRE, 
9668,26162,JARDIM SAO VICENTE, 
9668,26163,JARDIM SAO VITOR, 
9668,26164,JARDIM SAPOPEMBA, 
9668,26165,JARDIM SARAH, 
9668,26166,JARDIM SATELITE, 
9668,26167,JARDIM SAUDE, 
9668,26168,JARDIM SCAFF, 
9668,26169,JARDIM SECKLER, 
9668,26170,JARDIM SELMA, 
9668,26171,JARDIM SENICE, 
9668,26172,JARDIM SERTAOZINHO, 
9668,26173,JARDIM SETE DE SETEMBRO, 
9668,26174,JARDIM SHANGRILA(ZONA NORTE), 
9668,26175,JARDIM SILVA TELES, 
9668,26176,JARDIM SILVEIRA, 
9668,26177,JARDIM SILVIA(ZONA LESTE), 
9668,26178,JARDIM SOARES, 
9668,26179,JARDIM SOLANGE, 
9668,26180,JARDIM SOMARA, 
9668,26181,JARDIM SONIA, 
9668,26182,JARDIM SONIA INGA, 
9668,26183,JARDIM SONIA MARLY, 
9668,26184,JARDIM SONIA REGINA, 
9668,26185,JARDIM SORAIA, 
9668,26186,JARDIM SOUZA, 
9668,26187,JARDIM SUL SAO PAULO, 
9668,26188,JARDIM SUZANA, 
9668,26189,JARDIM SYDNEY, 
9668,26190,JARDIM TABOAO, 
9668,26191,JARDIM TAIPAS, 
9668,26192,JARDIM TAMOIO, 
9668,26193,JARDIM TANAY, 
9668,26194,JARDIM TANGO, 
9668,26195,JARDIM TAPERA, 
9668,26196,JARDIM TAQUARAL, 
9668,26197,JARDIM TEIXEIRA, 
9668,26198,JARDIM TENANI, 
9668,26199,JARDIM TERESA, 
9668,26200,JARDIM TERESA CRISTINA, 
9668,26201,JARDIM TEXTIL, 
9668,26202,JARDIM THEALIA, 
9668,26203,JARDIM THOMAZ, 
9668,26204,JARDIM TIETE, 
9668,26205,JARDIM TIRO AO POMBO, 
9668,26206,JARDIM TOCA, 
9668,26207,JARDIM TREMEMBE, 
9668,26208,JARDIM TRES CORACOES, 
9668,26209,JARDIM TRES MARIAS, 
9668,26210,JARDIM TRIANA, 
9668,26211,JARDIM TRICOLOR, 
9668,26212,JARDIM TROPICAL, 
9668,26213,JARDIM TRUSSARDI, 
9668,26214,JARDIM TUA, 
9668,26215,JARDIM TUPA, 
9668,26216,JARDIM TUPI, 
9668,26217,JARDIM TURQUESA, 
9668,26218,JARDIM UBERABA, 
9668,26219,JARDIM UBIRAJARA, 
9668,26220,JARDIM UIRAPURU, 
9668,26221,JARDIM UMARIZAL, 
9668,26222,JARDIM UMUARAMA, 
9668,26223,JARDIM UNIAO, 
9668,26224,JARDIM UNIVERSAL, 
9668,26225,JARDIM UNIVERSIDADE PINHEIROS, 
9668,26226,JARDIM UNIVERSITARIO, 
9668,26227,JARDIM VALE DAS VIRTUDES, 
9668,26228,JARDIM VALE DO RIBEIRA, 
9668,26229,JARDIM VALQUIRIA, 
9668,26230,JARDIM VARGINHA DO ITAIM, 
9668,26231,JARDIM VAZ DE LIMA, 
9668,26232,JARDIM VAZANI, 
9668,26233,JARDIM VERA CRUZ, 
9668,26234,JARDIM VERGUEIRO, 
9668,26235,JARDIM VERONICA, 
9668,26236,JARDIM VIANA, 
9668,26237,JARDIM VIEIRA, 
9668,26238,JARDIM VILA CARRAO, 
9668,26239,JARDIM VILA FORMOSA, 
9668,26240,JARDIM VILA MARIANA, 
9668,26241,JARDIM VILA NOVA PROGRESSO, 
9668,26242,JARDIM VILAS BOAS, 
9668,26243,JARDIM VILMA, 
9668,26244,JARDIM VIRGINIA, 
9668,26245,JARDIM VIRGINIA BIANCA, 
9668,26246,JARDIM VISTA ALEGRE, 
9668,26247,JARDIM VISTA LINDA, 
9668,26248,JARDIM VITORIA REGIA (ZONA OESTE), 
9668,26249,JARDIM VIVAN, 
9668,26250,JARDIM WANDA, 
9668,26251,JARDIM WILMA FLOR, 
9668,26252,JARDIM YARA, 
9668,26253,JARDIM YMAY, 
9668,26254,JARDIM ZAIRA, 
9668,26255,JARDIM ZELIA, 
9668,26256,JARDIM ZILDA, 
9668,26257,JORDANOPOLIS, 
9668,26258,JOSE BONIFACIO, 
9668,26259,JURUBATUBA, 
9668,26260,LAGEADO, 
9668,26261,LAPA, 
9668,26262,LAPA DE BAIXO, 
9668,26263,LAUZANE PAULISTA, 
9668,26264,LIBERDADE, 
9668,26265,LIMAO, 
9668,26266,LIMOEIRO, 
9668,26267,LOTEAMENTO CITY JARAGUA, 
9668,26269,LUZ, 
9668,26270,MANDAQUI, 
9668,26271,MARANHAO, 
9668,26272,MATA FRIA, 
9668,26273,MIAMI PAULISTA, 
9668,26274,MIRANDOPOLIS, 
9668,26275,MOINHO VELHO, 
9668,26276,MOOCA, 
9668,26277,MORADA DO SOL, 
9668,26278,MORRO DO INDIO, 
9668,26279,MORRO DOS INGLESES, 
9668,26280,MORRO GRANDE, 
9668,26281,MORUMBI, 
9668,26282,NOSSA SENHORA DO O, 
9668,26283,NOVA PIRAJU, 
9668,26284,NUCLEO CARVALHO DE ARAUJO, 
9668,26285,NUCLEO LAGEADO, 
9668,26286,PACAEMBU, 
9668,26287,PAINEIRAS DO MORUMBI, 
9668,26288,PARADA, 
9668,26289,PARADA CINQUENTA E SETE, 
9668,26290,PARADA INGLESA, 
9668,26291,PARADA XV DE NOVEMBRO, 
9668,26292,PARAISO, 
9668,26293,PARAISO DO MORUMBI, 
9668,26294,PARAISOPOLIS, 
9668,26295,PARELHEIROS, 
9668,26296,PARI, 
9668,26297,PARQUE ALTO DO RIO BONITO, 
9668,26298,PARQUE ALVES DE LIMA, 
9668,26299,PARQUE AMAZONAS, 
9668,26300,PARQUE AMELIA, 
9668,26301,PARQUE AMERICA, 
9668,26302,PARQUE ANHANGUERA, 
9668,26303,PARQUE ANHEMBI, 
9668,26304,PARQUE ARARIBA, 
9668,26305,PARQUE ARTUR ALVIM, 
9668,26306,PARQUE ATLANTICO, 
9668,26307,PARQUE BAIRRO MORUMBI, 
9668,26308,PARQUE BELEM, 
9668,26309,PARQUE BOA ESPERANCA, 
9668,26310,PARQUE BOLOGNE, 
9668,26311,PARQUE BOTURUSSU, 
9668,26312,PARQUE BRASIL, 
9668,26313,PARQUE BRISTOL, 
9668,26314,PARQUE CASA DE PEDRA, 
9668,26315,PARQUE CENTRAL, 
9668,26316,PARQUE CISPER, 
9668,26317,PARQUE CLAUDIA, 
9668,26318,PARQUE COCAIA, 
9668,26319,PARQUE COLONIAL, 
9668,26320,PARQUE CONTINENTAL, 
9668,26321,PARQUE CRISTINA, 
9668,26322,PARQUE CRUZEIRO DO SUL, 
9668,26323,PARQUE DA MOOCA, 
9668,26324,PARQUE DA VILA PRUDENTE, 
9668,26325,PARQUE DAS ARVORES, 
9668,26326,PARQUE DAS CEREJEIRAS, 
9668,26327,PARQUE DAS PAINEIRAS, 
9668,26328,PARQUE DEIZY, 
9668,26329,PARQUE DO CARMO, 
9668,26330,PARQUE DO CASTELO, 
9668,26331,PARQUE DO ENGENHO, 
9668,26332,PARQUE DO ESTADO, 
9668,26333,PARQUE DO LAGO, 
9668,26334,PARQUE DO MORUMBI, 
9668,26335,PARQUE DO OTERO, 
9668,26336,PARQUE DO TERCEIRO LAGO, 
9668,26337,PARQUE DOM JOAO NERI, 
9668,26338,PARQUE DOROTEIA, 
9668,26339,PARQUE DOS BANCARIOS, 
9668,26340,PARQUE DOS PRINCIPES, 
9668,26341,PARQUE EDU CHAVES, 
9668,26342,PARQUE ESMERALDA, 
9668,26343,PARQUE ESPERANCA, 
9668,26344,PARQUE FERNANDA, 
9668,26345,PARQUE FLAMENGO, 
9668,26346,PARQUE FLORESTAL, 
9668,26347,PARQUE FONGARO, 
9668,26348,PARQUE GRAJAU, 
9668,26349,PARQUE GUAIANAZES, 
9668,26350,PARQUE GUARANI, 
9668,26351,PARQUE IBIRAPUERA, 
9668,26352,PARQUE IMPERIAL, 
9668,26353,PARQUE INDEPENDENCIA, 
9668,26354,PARQUE INDUSTRIAL, 
9668,26355,PARQUE INDUSTRIAL TOMAS EDSON, 
9668,26356,PARQUE IPE, 
9668,26357,PARQUE ITABERABA, 
9668,26358,PARQUE JABAQUARA, 
9668,26359,PARQUE JARDIM MIRASSOL, 
9668,26360,PARQUE LAGOA RICA, 
9668,26361,PARQUE LAGOINHA, 
9668,26363,PARQUE LIGIA, 
9668,26364,PARQUE LUIS MUCCIOLO, 
9668,26365,PARQUE MALAGOLI, 
9668,26366,PARQUE MANDAQUI, 
9668,26367,PARQUE MANDI, 
9668,26368,PARQUE MARIA ALICE, 
9668,26369,PARQUE MARIA DOMITILA, 
9668,26370,PARQUE MARIA HELENA, 
9668,26371,PARQUE MARIA LUIZA, 
9668,26372,PARQUE MONTEIRO SOARES, 
9668,26373,PARQUE MORRO DOCE, 
9668,26374,PARQUE MUCIOLO, 
9668,26375,PARQUE MUNHOZ, 
9668,26376,PARQUE NACOES UNIDAS, 
9668,26377,PARQUE NOVO GRAJAU, 
9668,26378,PARQUE NOVO LAR, 
9668,26379,PARQUE NOVO MUNDO, 
9668,26380,PARQUE NOVO SANTO AMARO, 
9668,26381,PARQUE PAINEIRAS, 
9668,26382,PARQUE PAIOLZINHO, 
9668,26383,PARQUE PAN AMERICANO, 
9668,26384,PARQUE PAULISTANO, 
9668,26385,PARQUE PENHA, 
9668,26386,PARQUE PEREIRA, 
9668,26387,PARQUE PERUCHE, 
9668,26388,PARQUE PETROPOLIS, 
9668,26389,PARQUE PLANALTO, 
9668,26390,PARQUE PRIMAVERA, 
9668,26391,PARQUE RAMOS FREITAS, 
9668,26392,PARQUE REBOUCAS, 
9668,26393,PARQUE RECREIO, 
9668,26394,PARQUE REGINA, 
9668,26395,PARQUE RESIDENCIAL COCAIA, 
9668,26396,PARQUE RESIDENCIAL D ABRIL, 
9668,26397,PARQUE RESIDENCIAL DA LAPA, 
9668,26398,PARQUE RESIDENCIAL DOS LAGOS, 
9668,26399,PARQUE RESIDENCIAL JULIA, 
9668,26400,PARQUE RESIDENCIAL ORATORIO, 
9668,26401,PARQUE RESIDENCIAL RIO BONITO, 
9668,26402,PARQUE RODRIGUES ALVES, 
9668,26403,PARQUE SABARA, 
9668,26404,PARQUE SANTA AMELIA, 
9668,26405,PARQUE SANTA BARBARA, 
9668,26406,PARQUE SANTA CECILIA, 
9668,26408,PARQUE SANTA MADALENA, 
9668,26409,PARQUE SANTA RITA, 
9668,26410,PARQUE SANTANA, 
9668,26411,PARQUE SANTO AMARO, 
9668,26412,PARQUE SANTO ANTONIO, 
9668,26413,PARQUE SANTO EDUARDO, 
9668,26414,PARQUE SAO DOMINGOS, 
9668,26415,PARQUE SAO JOAQUIM, 
9668,26416,PARQUE SAO JORGE, 
9668,26417,PARQUE SAO JOSE, 
9668,26418,PARQUE SAO LOURENCO, 
9668,26419,PARQUE SAO LUCAS, 
9668,26420,PARQUE SAO LUIS, 
9668,26421,PARQUE SAO MIGUEL, 
9668,26422,PARQUE SAO PAULO, 
9668,26423,PARQUE SAO RAFAEL, 
9668,26424,PARQUE SAVOI CITY, 
9668,26425,PARQUE SEVILHA, 
9668,26426,PARQUE SONIA, 
9668,26427,PARQUE TAIPAS, 
9668,26428,PARQUE TAMARI, 
9668,26429,PARQUE TIETE, 
9668,26430,PARQUE TOMAS SARAIVA, 
9668,26431,PARQUE UNIVERSITARIO ESPIRITA, 
9668,26432,PARQUE VELOSO, 
9668,26433,PARQUE VEREDAS, 
9668,26434,PARQUE VILA MARIA, 
9668,26435,PARQUE VILA PRUDENTE, 
9668,26436,PARQUE VITORIA, 
9668,26437,PEDREIRA, 
9668,26438,PENHA DE FRANCA, 
9668,26439,PERDIZES, 
9668,26440,JARDIM DOS PEREIRAS, 
9668,26441,PERUS, 
9668,26442,PINHEIROS, 
9668,26443,PIQUERI, 
9668,26444,PIRAJUSSARA, 
9668,26445,PIRAPORINHA, 
9668,26446,PIRITUBA, 
9668,26447,PLANALTO PAULISTA, 
9668,26448,POLVILHO, 
9668,26449,PONTE PEQUENA, 
9668,26450,PONTE RASA, 
9668,26451,PRAIA AZUL, 
9668,26452,PRAIA DA LAGOA, 
9668,26453,PRAIA DO LEBLON, 
9668,26454,PRAIA PAULISTINHA, 
9668,26455,PRAIAS PAULISTANAS, 
9668,26456,PROMORAR VILA MARIA, 
9668,26457,PROTENDIT, 
9668,26458,QUARTA PARADA, 
9668,26459,QUINTA DA PAINEIRA, 
9668,26460,RANCHO DO ABILIO, 
9668,26461,RANCHO GERALDO, 
9668,26462,RAPOSO TAVARES, 
9668,26463,REAL PARQUE, 
9668,26464,RECANTO ANA MARIA, 
9668,26465,RECANTO CAMPO BELO, 
9668,26466,RECANTO DOS SONHOS, 
9668,26467,RECANTO MARISA, 
9668,26468,RECANTO MONTE ALEGRE, 
9668,26469,RECANTO PARAISO, 
9668,26470,RECANTO SANTO ANTONIO, 
9668,26471,RECANTO VERDE DO SOL, 
9668,26472,REPUBLICA, 
9668,26474,RESIDENCIAL MORUMBI, 
9668,26475,RESIDENCIAL SOL NASCENTE, 
9668,26476,RESIDENCIAL TAIPAS, 
9668,26477,RETIRO MORUMBI, 
9668,26478,RIO BONITO, 
9668,26479,RIO PEQUENO, 
9668,26480,RIVIERA PAULISTA, 
9668,26481,ROLINOPOLIS, 
9668,26482,SACOMA, 
9668,26483,SANTA AMELIA, 
9668,26484,SANTA CECILIA, 
9668,26485,SANTA EFIGENIA, 
9668,26486,SANTA ETELVINA, 
9668,26487,SANTA INES, 
9668,26488,SANTA MARIA, 
9668,26489,SANTA TERESINHA, 
9668,26490,SANTANA, 
9668,26491,SANTO AMARO, 
9668,26492,SAO DOMINGOS, 
9668,26493,SAO JOAO CLIMACO, 
9668,26494,SAO JUDAS, 
9668,26495,SAO LUCAS, 
9668,26496,SAO MATEUS, 
9668,26497,SAO MIGUEL PAULISTA, 
9668,26498,SAO SALVADOR, 
9668,26499,SAPOPEMBA, 
9668,26500,SAUDE, 
9668,26501,SETE PRAIAS, 
9668,26502,SICILIANO, 
9668,26503,SITIO AREIAO, 
9668,26504,SITIO BARROCADA, 
9668,26505,SITIO BOA VISTA, 
9668,26506,SITIO BOTUQUARA, 
9668,26507,SITIO BUFALO, 
9668,26508,SITIO CANELA BRANCA, 
9668,26509,SITIO CARAGUATA, 
9668,26510,SITIO COCAIA, 
9668,26511,SITIO DA FIGUEIRA, 
9668,26512,SITIO DO MANDAQUI, 
9668,26513,SITIO DO MORRO, 
9668,26514,SITIO DO PIQUERI, 
9668,26515,SITIO ITABERABA I, 
9668,26516,SITIO LAREDO, 
9668,26517,SITIO MATSUMURA, 
9668,26518,SITIO MORRO GRANDE, 
9668,26519,SITIO PINHEIRINHO, 
9668,26520,SITIO PONDEROSA, 
9668,26521,SITIO REPRESA, 
9668,26522,SITIO TAPERA, 
9668,26523,SITIO VALE VERDE, 
9668,26524,SOCORRO, 
9668,26525,SUMARE, 
9668,26526,SUMAREZINHO, 
9668,26527,SUPER QUADRA MORUMBI, 
9668,26528,TAIPAS, 
9668,26530,TATUAPE, 
9668,26531,TERCEIRA DIVISAO, 
9668,26532,TERCEIRA DIVISAO DE INTERLAGOS, 
9668,26533,TREMEMBE, 
9668,26534,TRES CRUZES, 
9668,26535,TUCURUVI, 
9668,26536,TUPARACOERA, 
9668,26537,UMARIZAL, 
9668,26539,USINA PIRATININGA, 
9668,26540,VALO VELHO, 
9668,26541,VARZEA DA BARRA FUNDA, 
9668,26542,VARZEA DE BAIXO, 
9668,26543,VELEIROS, 
9668,26544,VILA ABC, 
9668,26545,VILA ACRE, 
9668,26546,VILA ADALGISA, 
9668,26547,VILA ADEMAR, 
9668,26548,VILA AGUA FUNDA, 
9668,26549,VILA AGUEDA, 
9668,26550,VILA AIMORE, 
9668,26551,VILA ALABAMA, 
9668,26552,VILA ALBA, 
9668,26553,VILA ALBANO, 
9668,26554,VILA ALBERTINA, 
9668,26555,VILA ALEXANDRIA, 
9668,26556,VILA ALMEIDA, 
9668,26557,VILA ALPINA, 
9668,26558,VILA ALTEZA, 
9668,26559,VILA ALZIRA, 
9668,26560,VILA AMALIA(ZONA NORTE), 
9668,26561,VILA AMELIA, 
9668,26562,VILA AMERICA, 
9668,26563,VILA AMERICANA, 
9668,26564,VILA ANA CLAUDIA, 
9668,26565,VILA ANA ROSA, 
9668,26566,VILA ANADIR, 
9668,26567,VILA ANALIA, 
9668,26568,VILA ANALIA FRANCO, 
9668,26569,VILA ANASTACIO, 
9668,26570,VILA ANDES, 
9668,26571,VILA ANDRADE, 
9668,26572,VILA ANGELICA, 
9668,26573,VILA ANGELINA, 
9668,26574,VILA ANGLO BRASILEIRA, 
9668,26575,VILA ANHANGUERA, 
9668,26576,VILA ANTONIETA, 
9668,26577,VILA ANTONINA, 
9668,26578,VILA ANTONIO, 
9668,26579,VILA ANTONIO DOS SANTOS, 
9668,26580,VILA APARECIDA, 
