idprojeto,idempresa,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,flativo
26,26036,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
26,26082,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
26,27524,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
26,27525,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
27,4244,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
27,4245,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
27,11926,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
27,12009,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
27,12010,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
27,12011,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
27,21999,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
27,26197,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
27,26198,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,4078,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,4080,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,4081,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,4083,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,18625,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,18738,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,18739,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,18744,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,18745,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,18748,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,18768,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,18775,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,18777,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,19088,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
28,32083,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:27,gladson.lima,S
28,32101,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:27,gladson.lima,S
29,26682,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
29,26683,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
29,26684,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
29,26685,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
29,26688,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
29,26690,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
30,3424,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
30,3425,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
30,20696,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
30,20698,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:08:53,gladson.lima,S
30,20707,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
30,20714,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
30,20716,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
30,22570,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
30,26667,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
30,26669,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
30,39723,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:11:18,gladson.lima,S
31,11369,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11370,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11371,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11372,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11373,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11386,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11389,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11402,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11498,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11550,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11577,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11693,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,11822,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,26707,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,26708,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,26710,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,27238,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,27239,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,27544,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,27545,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
31,27546,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,26733,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,26734,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,26735,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,26736,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,26738,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,26739,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,26740,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,26741,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,26742,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,26744,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,27240,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,27241,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
32,27242,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,4318,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,4322,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,4328,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,4329,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,4339,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,4346,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,11385,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,11692,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,12043,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,26714,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,26717,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,26720,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
33,27243,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
34,11817,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
34,11818,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
34,11829,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
34,11832,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
34,11833,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
34,11836,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
34,11838,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
34,11839,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
34,12211,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
34,12213,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
34,12291,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
35,26087,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
35,26092,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
35,26096,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
35,26100,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
35,26103,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
35,26107,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
35,26108,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
35,29425,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:07,gladson.lima,S
35,29431,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:08,gladson.lima,S
35,30550,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:10,gladson.lima,S
36,4019,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,4021,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,4023,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,4088,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,26072,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,26079,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,26081,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,27235,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,27523,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,27653,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,37471,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,37473,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,38774,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,38775,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
36,38776,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25876,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25915,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25916,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25917,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25918,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25920,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25921,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25922,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25923,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25925,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25928,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25929,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25930,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25931,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25932,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25933,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25934,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25935,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25936,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25937,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25938,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25939,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25940,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25941,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
37,25942,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
38,11435,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
38,11442,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
38,11443,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
38,11444,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
38,26383,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
38,26387,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
38,27483,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,3905,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,3961,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,3962,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,4072,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,4073,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,4102,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,11991,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,12115,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,12122,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,12124,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,12129,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,19447,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
39,26692,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
40,4442,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
40,10900,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
40,10901,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
40,10903,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
40,10904,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
40,10907,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
40,11387,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
40,26229,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
40,26231,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
40,26233,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,14582,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,14583,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,26137,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,26139,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,26141,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,26143,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,26144,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,26145,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,26147,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,26148,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,26150,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,26151,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
41,26152,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
42,31798,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:25,gladson.lima,S
42,31843,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:25,gladson.lima,S
42,32084,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:27,gladson.lima,S
42,32091,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:27,gladson.lima,S
42,32100,2018-05-07 10:14:48,gladson.lima,2021-09-27 08:09:27,gladson.lima,S
43,10828,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,10870,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26110,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26111,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26120,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26121,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26123,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26125,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26126,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26127,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26129,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26132,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26134,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
43,26135,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,23080,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,23082,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,23083,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,23084,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,23086,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,23087,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,23088,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,23090,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,23092,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,23093,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,23096,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,25901,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,25902,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,25903,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,25904,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,25905,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,25906,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,25907,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,25908,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,25909,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
44,26240,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
45,12758,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
45,12759,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
45,12764,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
45,12765,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
45,12778,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
45,12780,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
45,12781,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
45,12783,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
45,12839,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
45,12841,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,4230,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,14022,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,14023,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,14025,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,14031,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,14034,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,14036,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,14037,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,26623,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,26624,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,26626,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,26627,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,26628,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
46,26629,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,20318,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26194,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26195,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26196,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26204,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26205,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26206,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26207,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26209,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26210,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26211,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26212,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26213,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
47,26978,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4525,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4526,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4527,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4528,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4529,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4530,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4532,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4573,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4574,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4576,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4577,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4579,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,4580,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,11203,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,23335,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,23337,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,23428,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,24773,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,24774,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,24775,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
48,24776,2018-05-07 10:14:48,gladson.lima,2018-05-07 10:14:48,gladson.lima,S
