id,idprojeto,nome,descricao,tipo_dado,tipo_controle,valor_esperado,forma_verificacao,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,iddocsobrigatorios,comentario
559,1206,Resultado Finalístico 1,Aumentar a carteira de clientes das empresas participantes em 10% até Dezembro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
560,1098,Resultado Finalístico 1,"Obter 08 empresas participantes do projeto com produtos, serviços ou processos novos ou que foram aperfeiçoados até julho de 2019.",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
561,179,Resultado Finalístico 1,Formar 2 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
562,1086,Resultado Finalístico 1,Promover a melhoria de dois processos gerenciais gestão de pessoas e vendas até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
563,1042,Resultado Finalístico 1,Aumentar em 7% a carteira de clientes das empresas envolvidas até o prazo final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
564,1102,Resultado Finalístico 1,"Aumentar em 20% o volume de negócios gerados, pelas empresas participantes do projeto até dezembro de 2019",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
565,1037,Resultado Finalístico 1,Aumentar em 10% a carteira geral de clientes até o final do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
566,1053,Resultado Finalístico 1,"Reduzir o desperdício de água, de energia elétrica e de matéria-prima  das empresas em 20% até o final do projeto.",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
567,1110,Resultado Finalístico 1,Aumentar em 10% o número de vendas até Janeiro de 2020,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
568,1137,Resultado Finalístico 1,Aumentar o fluxo de clientes em 12% até dezembro de 2019  (  linha 277 do quadro de indicadores do sigeor),,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
569,1175,Resultado Finalístico 1,"Capacitar 100% dos profissionais, sejam eles proprietários e gestores, corretores e colaboradores dos departamentos administrativos até dezembro de 2018",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
570,1052,Resultado Finalístico 1,Aumentar a venda de produtos que estão em promoção em 20% até 2019.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
571,1173,Resultado Finalístico 1,Aumentar a carteira de clientes em 10% até o final do Projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
572,1139,Resultado Finalístico 1,""" Elevar em 7% o faturamento total do grupo de empresas até o final de 2019. ( linha 47 do quadro de indicador do sigeor) """,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
573,1136,Resultado Finalístico 1,"Assegurar que 75% das empresas identifiquem novas tecnologias ou tendências no mercado nacional e internacional, sendo estas aplicáveis a seus processos produtivos (bens e serviços). (Linha 157 GEOR)",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
574,1218,Resultado Finalístico 1,"Aumentar em 10% a carteira de clientes de cada salão de beleza do Núcleo, até dezembro de 2019.",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
575,1142,Resultado Finalístico 1,"Aumento da taxa de conversão em 10% até dez/2019. (Linha 290 da tabela de indicadores usado pelo Sigeor) (É o percentual de clientes que realizam uma compra, em comparação com o número de clientes que entram no estabelecimento)",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
576,1219,Resultado Finalístico 1,"Aumentar o número de pontos de venda atendido pelo grupo, conquistando 1 novo mercado até janeiro de 2020. ( Linha 7 da planilha de indicadores de resultados do Sigeor)",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
577,1133,Resultado Finalístico 1,"Obter 80% das empresas nucleadas participantes do projeto, com implementação de  2 novos processos  gerenciais até abril de 2020",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
578,1150,Resultado Finalístico 1,Aumentar o faturamento mensal em 10% até o término do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
579,1228,Resultado Finalístico 1,Elevar em 10% o faturamento total do grupo de empresas até 2020,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
580,1161,Resultado Finalístico 1,Elevar em 13% o faturamento total do grupo de empresas até o final de 2019 (linha 47 do quadro indicador do sigeor).,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
581,1007,Resultado Finalístico 1,Obter em  70% das empresas participantes a implantação de processo de redução de custos.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
582,1093,Resultado Finalístico 1,Aumentar a carteira de clientes em 10% ao final de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
583,1025,Resultado Finalístico 1,Aumentar em 10% a carteira de clientes das empresas envolvidas até o prazo final do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
584,1064,Resultado Finalístico 1,Aumentar o faturamento bruto das empresas beneficiadas em 10% até dezembro de 2019 comparado ao mesmo período de 2017,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
585,1115,Resultado Finalístico 1,Faturamento - Aumentar  em 10% o faturamento bruto  das empresas participantes do projeto até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
586,1200,Resultado Finalístico 1,"""Elevar o faturamento das empresas em: 10% até dezembro de 2018;15% até dezembro de 2019""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
587,1170,Resultado Finalístico 1,Elevar em 15% o faturamento das empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
588,1119,Resultado Finalístico 1,Aumentar em 10% o faturamento bruto das empresas participantes do projeto até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
589,1118,Resultado Finalístico 1,Obter 90% das empresas com controles gerenciais adequados implantados até janeiro de 2020.  ( Linha 86 do SIGEOR),,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
590,1002,Resultado Finalístico 1,Aumentar em 20% a quantidade de clientes atendidos até o final do Projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
591,2003,Resultado Finalístico 1,"Obter 30% das empresas com produtos, serviços ou processos novos ou que foram aperfeiçoados até Setembro de 2020 (138 (Inovação)",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
592,1066,Resultado Finalístico 1,Elevar em 15% o faturamento total do grupo de empresas até o final de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
593,1171,Resultado Finalístico 1,Elevar em 10% o faturamento das empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
594,1082,Resultado Finalístico 1,Aumentar o faturamento anual em 15%.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
595,1001,Resultado Finalístico 1,"Obter 70% das empresas participantes do projeto, com novos processos de gestão implementados até fevereiro de 2020.",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
596,1237,Resultado Finalístico 1,Aumentar em 10% o faturamento total das empresas participantes do grupo até o final do projeto (dez/2019),,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
597,1101,Resultado Finalístico 1,Aumentar em 8% o faturamento das empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
598,1151,Resultado Finalístico 1,Ter 50% das empresas participantes do projeto que adotaram alguma forma de modernização no seu processo industrial de produção até dezembro de 2019.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
599,1181,Resultado Finalístico 1,Aumentar em 10% o faturamento das empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
600,1192,Resultado Finalístico 1,Elevar 10% das vendas das empresas participantes do núcleo até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
601,1223,Resultado Finalístico 1,"O indicador utilizado neste quesito é o de Faturamento bruto. A proposta é elevar em 15% o faturamento em valor monetário, até o final do ano de 2020, das Farmácias que cumprirem os quesitos exigidos pelo monitoramento e avaliações, previstos.",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
602,1176,Resultado Finalístico 1,Obter 20% das empresas em 2020 que declararam ter verificado aumento na carteira de clientes devido ao atendimento de veículos com transmissão automática,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
603,1178,Resultado Finalístico 1,Promover a melhoria de dois processos produtivos nas empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
604,1036,Resultado Finalístico 1,Adequação de 80% das empresas do NS de Bares e Restaurantes ao modelo de negócio proposto pelo conceito Food Expiriense até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
605,1138,Resultado Finalístico 1,Elevar em 8% o faturamento total do grupo de empresas até o final de 2019 ( linha 47 do quadro indicador do sigeor).,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
606,1125,Resultado Finalístico 1,"Promover a melhoria de 2 processos nas empresas, sejam produtivos ou gerenciais",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
607,1235,Resultado Finalístico 1,Elevar em 20% o faturamento total do grupo de empresas até o final de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
608,1096,Resultado Finalístico 1,"""	Inovação: Novos produtos lançados - Lançamento de 5% de novos produtos até o final do projeto""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
609,1089,Resultado Finalístico 1,Aumento da carteira de cliente  em 5%,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
610,1092,Resultado Finalístico 1,Obter 08 empresas com um novo processo de controle de perdas de mercadorias implementado até dezembro de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
611,1091,Resultado Finalístico 1,Aumentar em 10% a carteira de clientes das empresas nucleadas até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
612,1162,Resultado Finalístico 1,Elevar em 16% o faturamento total do grupo de empresas até dez/2019 ( linha 46  do quadro de indicador do sigeor).,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
613,1129,Resultado Finalístico 1,"""Obter 80% das empresas com processos gestão ( RH, finanças) novos ou aperfeiçoados até dez/2019. (Linha 137 Do quadro  de  indicadores sigeor).
""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
614,1044,Resultado Finalístico 1,"Aumentar o volume de vendas em 7% em 2018, 12% em 2019.",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
615,1155,Resultado Finalístico 1,""" Elevar o valor do ticket médio de vendas das empresas de núcleo de imobiliária em 10% até dezembro de 2019. Em relação aos resultados da pesquisa T0.  (Linha 54 quadro de indicadores do sigeor)""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
616,1242,Resultado Finalístico 1,Aumentar em 10 % o número de novos clientes até o final de 2019.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
617,1075,Resultado Finalístico 1,Obter 75% das empresas em 2019 que declararam ter verificado o aumento no faturamento anual bruto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
618,1113,Resultado Finalístico 1,"""Ter pelo menos 7 empresas com certificação IQA até 30/12/2019 (certificação, linha 31 Sigeor);""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
619,1081,Resultado Finalístico 1,Aumentar o faturamento das empresas em 15% até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
620,1112,Resultado Finalístico 1,Aumento de 10% no número de clientes,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
621,1240,Resultado Finalístico 1,Elevar em 15% o faturamento total do grupo de empresas até o final de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
622,189,Resultado Finalístico 1,Aumento em 10% nos indicadores de qualidade de gestão segundo o MEG da FNQ ou similar até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
623,1166,Resultado Finalístico 1,Aumentar em 10% o faturamento das empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
624,1179,Resultado Finalístico 1,Aumentar em 15% a carteira de clientes ativos nas empresas participantes até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
625,1194,Resultado Finalístico 1,Aumentar faturamento das empresas participantes do núcleo em 10% até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
626,1061,Resultado Finalístico 1,Aumentar em 20% o faturamento médio das empresas participantes até o fim do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
627,1062,Resultado Finalístico 1,Aumentar em 20% o faturamento médio das empresas participantes até o fim do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
628,1059,Resultado Finalístico 1,Aumentar o faturamento em 08% das empresas até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
629,1172,Resultado Finalístico 1,Aumentar a carteira de clientes em 10% até o final do Projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
630,100,Resultado Finalístico 2,"Melhorar de pelo menos 2 processos empresariais:Aplicar consultoria/auditoria conforme normas magistrais no processo produtivo. 
Consultoria financeira",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
631,61,Resultado Finalístico 2,Melhoria de 2 processos nas empresas até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
632,67,Resultado Finalístico 2,Aumentar em 8% o faturamento das empresas participantes até junho/2015.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
633,88,Resultado Finalístico 2,Aumentar em 8% o faturamento das empresas e profissionais participantes do projeto até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
634,95,Resultado Finalístico 2,Aumentar em 8% o faturamento das empresas e profissionais participantes do projeto até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
635,1003,Resultado Finalístico 2,Promover a melhoria de 2 processos de gestão nas empresas participantes,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
636,1004,Resultado Finalístico 2,Promover a melhoria de 2 processos de gestão nas empresas participantes,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
637,71,Resultado Finalístico 2,"Aumentar a satisfação dos clientes em 65% em 70% das empresas, até o final do projeto.",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
638,6,Resultado Finalístico 2,Aumentar o faturamento em 15% até abril 2015,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
639,10,Resultado Finalístico 2,Aumentar em 10% o faturamento das empresas participantes até o fim do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
640,56,Resultado Finalístico 2,Aumentar em 10% o número de *clientes ativos das empresas participantes até o fim do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
641,82,Resultado Finalístico 2,Aumento no faturamento de 12% até o final do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
642,1005,Resultado Finalístico 2,Promover a melhoria de 2 processos de gestão nas empresas participantes,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
643,1006,Resultado Finalístico 2,"Empresas com controles gerenciais implementados: Obter no mínimo 5 salões com controles gerenciais implementados, sendo no mínimo dois salões até dezembro de 2018 e três salões até junho de 2019",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
644,1195,Resultado Finalístico 2,Aumentar o faturamento das empresas participantes do núcleo em 10% até o final do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
645,1324,Resultado Finalístico 2,Empresas usam ferramentas de TICs para sua promoção comercial,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
646,51,Resultado Finalístico 2,Promover a melhoria de 2 processos de gestão nos empreendimentos participantes até o fim do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
647,50,Resultado Finalístico 2,Aumentar em 10% o faturamento das empresas participantes até o fim do projeto,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
648,5,Resultado Finalístico 2,"Gerar negócios de R$ 2 milhões de reais em 2014, e R$ 4 milhões de reais em 2015 nos eventos do projeto.",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
649,166,Resultado Finalístico 2,Formar 4 núcleos setoriais e cadastrar as empresas nucleadas no Portal do Empreender com seus respectivos planos de ações,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
650,185,Resultado Finalístico 2,Formar 2 núcleo setorial e cadastrar as empresas no Portal do Empreender com seus respectivos planos de ações.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
651,1008,Resultado Finalístico 2,Obter 60 empresas associadas a rede ACA até o final da execução do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
652,28,Resultado Finalístico 2,Aumentar em 10% o número de pessoas ocupadas até o fim do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
653,42,Resultado Finalístico 2,Aumentar em 10% o número de pessoas ocupadas até o fim do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
654,78,Resultado Finalístico 2,Aumento do faturamento em 10% até 2015.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
655,79,Resultado Finalístico 2,Aumentar em 15% o faturamento das empresas nucleadas até 2015.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
656,1009,Resultado Finalístico 2,"""Aumentar em 5% o faturamento das empresas participantes até o fim do projeto;""",,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
657,1010,Resultado Finalístico 2,Aumentar 10% as opções de produtos ofertados com diferenciais para atrair mais demanda para a empresa até o dia 31 de março de 2019,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
658,1319,Resultado Finalístico 2,Empresas investem em tecnologia ou em novos processos,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
659,32,Resultado Finalístico 2,Aumentar em 20% o numero de clientes ativos ate o final do projeto.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
660,40,Resultado Finalístico 2,Aumentar em 20% o numero de clientes ativos até Julho de 2015.,,,,,2020-02-26 22:16:04,sistema,2020-02-26 22:16:04,sistema,,
